Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/D, nT

YYYY DOY HR MN      1       2      3     4     5 
2017 111  7 49    1.23   490.7   2.53  1.22     1
2017 111  7 50    1.32   492.4   2.46  1.19     1
2017 111  7 51    1.31   493.7   2.61  1.27     1
2017 111  7 52    1.26   493.6   2.60  1.27     1
2017 111  7 53    1.22   492.7   2.50  1.21     1
2017 111  7 54    1.26   493.1   2.51  1.22     2
2017 111  7 55    1.27   492.0   2.54  1.23     1
2017 111  7 56    1.27   493.2   2.58  1.26     1
2017 111  7 57    1.26   492.0   2.50  1.21     1
2017 111  7 58    1.03   492.1   2.48  1.20     1
2017 111  7 59    1.27   492.0   2.61  1.26     1
2017 111  8  0    1.37   492.6   2.62  1.27     1
2017 111  8  1    1.57   492.5   2.62  1.27     1
2017 111  8  2    1.68   490.8   2.57  1.24     1
2017 111  8  3    1.75   492.4   2.64  1.28     1
2017 111  8  4    1.35   493.1   2.58  1.25     2
2017 111  8  5    1.39   491.7   2.71  1.31     2
2017 111  8  6    1.43   490.4   2.65  1.27     2
2017 111  8  7    1.37   489.6   2.67  1.28     2
2017 111  8  8    1.40   491.5   2.65  1.28     2
2017 111  8  9    1.44   489.8   2.71  1.30     2
2017 111  8 10    1.33   489.4   2.68  1.28     2
2017 111  8 11    1.41   488.8   2.66  1.27     2
2017 111  8 12    1.44   489.5   2.44  1.17     2
2017 111  8 13    1.38   489.3   2.46  1.18     2
2017 111  8 14    1.37   487.4   2.68  1.27     2
2017 111  8 15    1.33   488.8   2.69  1.29     2
2017 111  8 16    1.29   489.2   2.67  1.28     2
2017 111  8 17    1.28   489.0   2.72  1.30     2
2017 111  8 18    1.19   488.4   2.74  1.31     2
2017 111  8 19    1.25   491.8   2.83  1.37     2
2017 111  8 20    1.21   492.0   2.76  1.34     2
2017 111  8 21    0.78   491.4   2.72  1.31     2
2017 111  8 22    1.18   493.1   2.55  1.24     2
2017 111  8 23    1.24   492.5   2.75  1.33     2
2017 111  8 24    1.31   490.5   2.88  1.39     2
2017 111  8 25    1.31   490.4   2.65  1.27     2
2017 111  8 26    1.45   491.6   2.76  1.33     2
2017 111  8 27    1.56   491.3   2.75  1.33     3
2017 111  8 28    1.50   487.2   2.64  1.25     3
2017 111  8 29    1.31   487.2   2.64  1.25     2
2017 111  8 30    1.09   490.2   2.71  1.30     2
2017 111  8 31    1.21   490.5   2.74  1.32     2
2017 111  8 32    1.23   490.6   2.78  1.34     2
2017 111  8 33    1.28   489.6   2.74  1.31     2
2017 111  8 34    1.15   489.6   2.74  1.31     2
2017 111  8 35    1.02   490.1   2.79  1.34     2
2017 111  8 36    1.20   490.6   2.95  1.42     2
2017 111  8 37    1.37   490.7   2.93  1.41     2
2017 111  8 38    1.14   491.0   2.68  1.29     2
2017 111  8 39    0.57 99999.9 999.99 99.99     2
2017 111  8 40    0.45 99999.9 999.99 99.99     2
2017 111  8 41    0.26   480.2   3.00  1.38     2
2017 111  8 42    0.50   480.0   2.83  1.30     2
2017 111  8 43    0.81   480.0   2.78  1.28     2
2017 111  8 44    0.83   479.9   2.68  1.23     3
2017 111  8 45    0.89   479.7   2.68  1.23     3
2017 111  8 46    1.32   475.3   2.67  1.21     2
2017 111  8 47    1.21   480.7   2.79  1.29     2
2017 111  8 48    1.25   480.7   2.79  1.29     2
2017 111  8 49    0.98   480.3   2.83  1.31     2
2017 111  8 50    0.96   480.3   2.83  1.31     3
2017 111  8 51    0.25 99999.9 999.99 99.99     2
2017 111  8 52   -0.43   477.8   2.72  1.24     2
2017 111  8 53   -0.23   477.8   2.72  1.24     2
2017 111  8 54   -0.71   476.5   2.48  1.13     2
2017 111  8 55   -0.51   476.5   2.48  1.13     2
2017 111  8 56   -0.07   475.7   2.67  1.21     2
2017 111  8 57    0.48   479.3   2.73  1.25     2
2017 111  8 58    0.46   477.9   2.64  1.21     2
2017 111  8 59    0.39   477.0   2.61  1.19     2
2017 111  9  0    0.32   474.2   2.86  1.29     2
2017 111  9  1    0.34 99999.9 999.99 99.99     2
2017 111  9  2    0.19   476.7   2.51  1.14     2
2017 111  9  3    0.16   476.7   2.51  1.14     2
2017 111  9  4    0.40   475.9   2.52  1.14     2
2017 111  9  5    0.56   474.2   2.53  1.14     2
2017 111  9  6    0.60   475.4   2.88  1.30     2
2017 111  9  7    0.67   475.4   2.87  1.30     2
2017 111  9  8    0.80   475.4   2.96  1.34     2
2017 111  9  9    0.76   475.2   3.14  1.42     2
2017 111  9 10    1.04   484.6   2.81  1.32     2
2017 111  9 11    1.07   484.6   2.81  1.32     2
2017 111  9 12    0.99   484.5   2.95  1.38     2
2017 111  9 13    1.01   488.0   2.71  1.29     2
2017 111  9 14    0.89   488.4   2.67  1.27     2
2017 111  9 15    0.86   488.4   2.75  1.31     2
2017 111  9 16    0.88   489.0   2.75  1.32     2
2017 111  9 17    0.72   489.5   2.75  1.32     2
2017 111  9 18    0.85   489.3   2.87  1.37     2
2017 111  9 19    0.79   490.0   2.80  1.34     2
2017 111  9 20    0.80   490.0   2.80  1.34     2
2017 111  9 21    0.75   489.3   3.02  1.45     2
2017 111  9 22    1.00   489.5   2.99  1.43     2
2017 111  9 23    0.95   491.2   2.76  1.33     2
2017 111  9 24    0.76   491.8   2.68  1.30     2
2017 111  9 25    0.81   491.8   2.68  1.30     2
2017 111  9 26    0.23 99999.9 999.99 99.99     2
2017 111  9 27    0.15 99999.9 999.99 99.99     2
2017 111  9 28    0.37   488.9   2.79  1.33     2
2017 111  9 29    0.23   488.4   2.78  1.33     2
2017 111  9 30    0.16 99999.9 999.99 99.99     2
2017 111  9 31    0.04   484.8   2.57  1.21     2
2017 111  9 32   -0.00   484.8   2.57  1.21     2
2017 111  9 33   -0.03 99999.9 999.99 99.99     2
2017 111  9 34   -0.04   488.6   2.62  1.25     2
2017 111  9 35    0.41   487.8   2.64  1.26     2
2017 111  9 36    0.72   487.9   2.83  1.35     2
2017 111  9 37    0.61   487.9   2.85  1.36     2
2017 111  9 38    0.52 99999.9 999.99 99.99     2
2017 111  9 39    0.50   486.7   2.81  1.33     2
2017 111  9 40    0.92   486.1   2.79  1.32     1
2017 111  9 41    0.97   485.8   2.65  1.25     2
2017 111  9 42    1.13   486.2   2.62  1.24     1
2017 111  9 43    1.18 99999.9 999.99 99.99     1
2017 111  9 44    1.04   481.7   2.76  1.28     1
2017 111  9 45    1.00   481.7   2.76  1.28     1
2017 111  9 46    0.95   482.9   2.93  1.37     1
2017 111  9 47    0.79   481.4   2.99  1.39     1
2017 111  9 48    0.75   480.8   3.01  1.39     1
2017 111  9 49    0.71   482.7   2.75  1.28     1
2017 111  9 50    1.02   482.8   2.76  1.29     1
2017 111  9 51    1.30   481.5   2.94  1.36     1
2017 111  9 52    1.05   481.1   2.99  1.38     1
2017 111  9 53    0.64   483.0   2.95  1.38     1
2017 111  9 54    0.27   483.0   2.95  1.38     1
2017 111  9 55    0.58 99999.9 999.99 99.99     1
2017 111  9 56    0.79   482.5   2.76  1.29     1
2017 111  9 57    1.13   480.9   2.88  1.33     1
2017 111  9 58    1.06   480.5   2.93  1.35     1
2017 111  9 59    1.15   480.3   2.95  1.36     1
2017 111 10  0    0.80 99999.9 999.99 99.99     1
2017 111 10  1    0.68   482.3   2.99  1.39     1
2017 111 10  2    0.76   482.6   2.93  1.36     1
2017 111 10  3    1.05   482.0   2.81  1.31     1
2017 111 10  4    1.29   479.8   3.20  1.47     1
2017 111 10  5    1.21   483.1   2.83  1.32     1
2017 111 10  6    1.22 99999.9 999.99 99.99     1
2017 111 10  7    1.10   482.4   2.94  1.37     1
2017 111 10  8    1.32   483.6   2.73  1.28     1
2017 111 10  9    0.77   482.4   2.99  1.39     1
2017 111 10 10    0.54 99999.9 999.99 99.99     1
2017 111 10 11    0.59   484.8   2.57  1.21     1
2017 111 10 12    0.63   484.8   2.57  1.21     1
2017 111 10 13    0.61 99999.9 999.99 99.99     1
2017 111 10 14    0.53   482.9   2.85  1.33     1
2017 111 10 15    0.17   484.9   2.69  1.26     1
2017 111 10 16    0.30   483.9   2.76  1.29     1
2017 111 10 17    0.71   480.9   3.08  1.42     1
2017 111 10 18    0.73   480.0   2.95  1.36     1
2017 111 10 19    1.19   482.2   2.83  1.32     1
2017 111 10 20    1.58   482.1   2.69  1.25     1
2017 111 10 21    1.64   481.7   2.79  1.29     1
2017 111 10 22    1.36   479.1   3.03  1.39     1
2017 111 10 23    1.20 99999.9 999.99 99.99     1
2017 111 10 24    1.22   482.3   2.66  1.24     1
2017 111 10 25    1.48   482.8   2.47  1.15     1
2017 111 10 26    1.64   477.4   2.92  1.33     1
2017 111 10 27    1.37   478.7   2.85  1.31     1
2017 111 10 28    1.12 99999.9 999.99 99.99     1
2017 111 10 29    0.96   475.7   2.59  1.17     1
2017 111 10 30    0.74   475.7   2.59  1.17     1
2017 111 10 31    0.99   475.7   2.59  1.17     1
2017 111 10 32    1.19   475.0   2.81  1.27     1
2017 111 10 33    1.32   475.0   2.81  1.27     1
2017 111 10 34    1.00   481.4   2.57  1.19     1
2017 111 10 35    0.45   483.8   2.69  1.26     1
2017 111 10 36    0.41 99999.9 999.99 99.99     1
2017 111 10 37   -0.15   480.5   2.50  1.15     1
2017 111 10 38   -0.52   480.5   2.50  1.15     1
2017 111 10 39   -0.57 99999.9 999.99 99.99     1
2017 111 10 40   -0.51 99999.9 999.99 99.99     1
2017 111 10 41   -0.78   481.8   3.10  1.44     1
2017 111 10 42   -1.51   481.8   3.10  1.44     1
2017 111 10 43   -0.32   479.9   2.86  1.32     1
2017 111 10 44   -0.32   482.4   3.04  1.41     1
2017 111 10 45    0.46   482.5   3.04  1.42     1
2017 111 10 46    0.09   482.3   2.86  1.33     1
2017 111 10 47    0.06   482.3   2.85  1.33     1
2017 111 10 48    0.04   482.5   2.73  1.27     1
2017 111 10 49    0.22   480.4   2.96  1.37     1
2017 111 10 50    0.15   480.4   2.96  1.37     1
2017 111 10 51    0.30 99999.9 999.99 99.99     1
2017 111 10 52    0.24 99999.9 999.99 99.99     1
2017 111 10 53   -0.03   479.8   2.89  1.33     1
2017 111 10 54    0.12   480.7   2.79  1.29     0
2017 111 10 55   -0.11   481.9   2.65  1.23     1
2017 111 10 56   -0.45 99999.9 999.99 99.99     1
2017 111 10 57    0.28   482.5   2.99  1.39     0
2017 111 10 58   -0.57   487.4   2.64  1.25     0
2017 111 10 59   -0.39   488.3   2.73  1.30     0
2017 111 11  0   -0.22   484.7   2.76  1.30     0
2017 111 11  1   -0.74   484.5   2.75  1.29     0
2017 111 11  2   -0.13   484.1   2.69  1.26     0
2017 111 11  3   -0.92   487.3   2.72  1.29     0
2017 111 11  4   -0.46   488.5   2.76  1.32     0
2017 111 11  5   -0.57   482.7   3.03  1.41     0
2017 111 11  6   -0.73   485.6   2.67  1.26     0
2017 111 11  7   -0.65   485.7   2.66  1.26     0
2017 111 11  8   -0.48 99999.9 999.99 99.99     0
2017 111 11  9   -0.59 99999.9 999.99 99.99     0
2017 111 11 10   -0.95   483.8   2.78  1.30     0
2017 111 11 11   -0.62   483.9   2.80  1.31     0
2017 111 11 12   -0.72   486.1   2.66  1.26     0
2017 111 11 13   -0.96 99999.9 999.99 99.99     0
2017 111 11 14   -0.52   476.4   2.60  1.18     0
2017 111 11 15   -0.67   476.4   2.60  1.18     0
2017 111 11 16   -0.36   471.5   3.03  1.35     0
2017 111 11 17   -0.34   475.5   2.51  1.14     0
2017 111 11 18   -0.23   476.5   2.37  1.08     0
2017 111 11 19   -0.37 99999.9 999.99 99.99     0
2017 111 11 20   -0.49   476.8   2.40  1.09    -1
2017 111 11 21   -0.49   476.8   2.40  1.09    -1
2017 111 11 22   -0.90   476.8   2.40  1.09    -1
2017 111 11 23   -0.53 99999.9 999.99 99.99    -1
2017 111 11 24   -0.76 99999.9 999.99 99.99    -1
2017 111 11 25   -0.88 99999.9 999.99 99.99    -1
2017 111 11 26   -0.95 99999.9 999.99 99.99    -1
2017 111 11 27   -0.95 99999.9 999.99 99.99    -1
2017 111 11 28   -1.10 99999.9 999.99 99.99    -1
2017 111 11 29   -1.00   478.1   2.53  1.16    -1
2017 111 11 30   -1.06   477.6   2.44  1.11    -1
2017 111 11 31   -1.59   477.2   2.36  1.07    -1
2017 111 11 32   -1.26   482.9   2.53  1.18    -1
2017 111 11 33   -1.12   482.5   2.48  1.15    -1
2017 111 11 34   -0.71   480.8   2.41  1.11    -1
2017 111 11 35   -0.58   476.9   2.46  1.12    -1
2017 111 11 36   -0.68   477.2   2.46  1.12    -1
2017 111 11 37   -0.69   478.6   2.40  1.10    -1
2017 111 11 38   -0.63   478.6   2.40  1.10    -1
2017 111 11 39   -0.22 99999.9 999.99 99.99    -1
2017 111 11 40   -0.20 99999.9 999.99 99.99    -1
2017 111 11 41   -0.24   480.6   2.37  1.09    -2
2017 111 11 42    0.04   478.5   2.48  1.14    -2
2017 111 11 43    0.16   478.7   2.26  1.04    -2
2017 111 11 44    0.14   473.6   2.12  0.95    -2
2017 111 11 45    0.16 99999.9 999.99 99.99    -2
2017 111 11 46    0.34 99999.9 999.99 99.99    -2
2017 111 11 47    1.16   477.9   2.26  1.03    -2
2017 111 11 48    1.35   477.9   2.26  1.03    -2
2017 111 11 49    1.20   476.6   2.38  1.08    -2
2017 111 11 50    1.40   476.6   2.38  1.08    -2
2017 111 11 51    1.48 99999.9 999.99 99.99    -2
2017 111 11 52    1.25 99999.9 999.99 99.99    -2
2017 111 11 53    1.09 99999.9 999.99 99.99    -2
2017 111 11 54    0.96 99999.9 999.99 99.99    -2
2017 111 11 55    0.89 99999.9 999.99 99.99    -2
2017 111 11 56    0.87 99999.9 999.99 99.99    -2
2017 111 11 57    0.90 99999.9 999.99 99.99    -2
2017 111 11 58    0.75 99999.9 999.99 99.99    -2
2017 111 11 59    0.68   486.7   2.47  1.17    -2
2017 111 12  0   -1.01   494.9   2.69  1.32    -2
2017 111 12  1   -0.73   494.9   2.69  1.32    -2
2017 111 12  2    0.38   489.3   3.58  1.71    -2
2017 111 12  3    1.40   489.3   3.58  1.71    -2
2017 111 12  4    1.72   516.8   3.30  1.76    -2
2017 111 12  5    0.06   516.8   3.30  1.76    -3
2017 111 12  6   -1.44   521.2   2.84  1.54    -3
2017 111 12  7   -3.03   522.0   2.75  1.50    -2
2017 111 12  8   -3.96   536.9   3.38  1.95    -2
2017 111 12  9    3.83   536.9   3.38  1.95    -2
2017 111 12 10    2.81   536.9   3.38  1.95    -2
2017 111 12 11    1.23   522.1   2.41  1.31    -3
2017 111 12 12    1.47   522.1   2.41  1.31    -3
2017 111 12 13    1.66   520.6   3.34  1.81    -2
2017 111 12 14   -0.14   520.6   3.34  1.81    -2
2017 111 12 15    0.58   521.3   3.33  1.81    -2
2017 111 12 16   -0.50   523.4   3.29  1.80    -2
2017 111 12 17   -1.34   523.4   3.29  1.80    -2
2017 111 12 18    0.10 99999.9 999.99 99.99    -2
2017 111 12 19   -2.11   524.2   2.96  1.63    -2
2017 111 12 20   -3.75   526.9   3.73  2.07    -2
2017 111 12 21   -3.75   524.8   4.34  2.39    -3
2017 111 12 22   -2.97   521.5   4.59  2.50    -2
2017 111 12 23   -3.09 99999.9 999.99 99.99    -3
2017 111 12 24   -4.36 99999.9 999.99 99.99    -2
2017 111 12 25   -4.69 99999.9 999.99 99.99    -3
2017 111 12 26   -4.88   531.1   3.54  2.00    -3
2017 111 12 27   -4.88   531.1   3.54  2.00    -3
2017 111 12 28   -4.99   531.1   3.54  2.00    -3
2017 111 12 29   -5.35   536.8   3.88  2.24    -3
2017 111 12 30   -5.60   536.8   3.88  2.24    -3
2017 111 12 31   -5.52 99999.9 999.99 99.99    -3
2017 111 12 32   -4.98   530.6   4.01  2.26    -3
2017 111 12 33    0.33   530.6   3.97  2.24    -3
2017 111 12 34   -1.10   530.3   2.91  1.64    -3
2017 111 12 35   -1.08   530.3   2.89  1.63    -3
2017 111 12 36   -0.96   527.5   3.47  1.93    -3
2017 111 12 37   -2.48   527.5   3.47  1.93    -3
2017 111 12 38   -2.62 99999.9 999.99 99.99    -3
2017 111 12 39   -3.12   530.2   3.10  1.74    -3
2017 111 12 40   -4.01   530.2   3.10  1.74    -3
2017 111 12 41   -3.94 99999.9 999.99 99.99    -3
2017 111 12 42   -3.03 99999.9 999.99 99.99    -3
2017 111 12 43   -1.93 99999.9 999.99 99.99    -3
2017 111 12 44    0.62 99999.9 999.99 99.99    -3
2017 111 12 45   -1.25   528.5   3.75  2.09    -3
2017 111 12 46   -1.69   528.5   3.75  2.09    -3
2017 111 12 47   -1.46   528.5   3.75  2.09    -3
2017 111 12 48   -2.53 99999.9 999.99 99.99    -3
2017 111 12 49   -3.19 99999.9 999.99 99.99    -3
2017 111 12 50   -2.36 99999.9 999.99 99.99    -3
2017 111 12 51   -1.97   530.4   2.33  1.31    -3
2017 111 12 52   -1.08   537.8   2.97  1.72    -3
2017 111 12 53   -2.78   523.8   4.61  2.53    -3
2017 111 12 54   -0.86   510.8   3.69  1.93    -3
2017 111 12 55   -1.51   510.8   3.69  1.93    -3
2017 111 12 56   -1.26   526.3   2.12  1.17    -3
2017 111 12 57   -1.66   526.3   2.12  1.17    -3
2017 111 12 58   -2.38   526.3   2.12  1.17    -3
2017 111 12 59   -0.65 99999.9 999.99 99.99    -3
2017 111 13  0   -1.09 99999.9 999.99 99.99    -3
2017 111 13  1   -0.85 99999.9 999.99 99.99    -3
2017 111 13  2   -1.21 99999.9 999.99 99.99    -4
2017 111 13  3   -1.40 99999.9 999.99 99.99    -4
2017 111 13  4   -1.02   527.2   2.53  1.41    -4
2017 111 13  5   -2.45   526.1   3.19  1.77    -4
2017 111 13  6   -1.09   524.0   4.48  2.46    -4
2017 111 13  7   -2.28 99999.9 999.99 99.99    -3
2017 111 13  8   -2.51   560.6   3.45  2.17    -3
2017 111 13  9   -2.40   563.3   2.55  1.62    -4
2017 111 13 10   -1.65   562.2   2.09  1.32    -4
2017 111 13 11   -1.53   553.9   2.11  1.29    -4
2017 111 13 12   -2.49   534.6   2.65  1.51    -4
2017 111 13 13   -1.10   543.9   3.34  1.98    -4
2017 111 13 14   -1.40   530.9   3.51  1.98    -3
2017 111 13 15   -2.26   528.6   3.64  2.03    -4
2017 111 13 16   -1.65 99999.9 999.99 99.99    -4
2017 111 13 17   -1.92 99999.9 999.99 99.99    -4
2017 111 13 18   -1.98 99999.9 999.99 99.99    -4
2017 111 13 19   -2.21   528.7   3.64  2.03    -4
2017 111 13 20    1.19   526.6   3.34  1.85    -4
2017 111 13 21   -0.70   539.8   2.13  1.24    -4
2017 111 13 22   -1.28   535.6   2.76  1.58    -4
2017 111 13 23   -1.09   528.8   3.35  1.87    -4
2017 111 13 24   -1.49   540.7   2.21  1.29    -4
2017 111 13 25   -1.80   538.7   2.25  1.31    -4
2017 111 13 26   -1.87   540.6   2.28  1.33    -4
2017 111 13 27   -2.01   541.6   2.30  1.35    -5
2017 111 13 28   -1.87   541.8   2.31  1.36    -4
2017 111 13 29   -1.99   538.0   2.34  1.35    -4
2017 111 13 30   -2.18   528.7   2.27  1.27    -4
2017 111 13 31   -1.70   543.1   2.67  1.58    -4
2017 111 13 32   -1.57   539.1   2.42  1.41    -4
2017 111 13 33   -1.60   534.9   2.17  1.24    -4
2017 111 13 34   -1.77 99999.9 999.99 99.99    -4
2017 111 13 35   -1.75   540.9   2.57  1.50    -3
2017 111 13 36   -1.27   540.9   2.57  1.50    -3
2017 111 13 37   -1.68 99999.9 999.99 99.99    -3
2017 111 13 38   -1.84 99999.9 999.99 99.99    -3
2017 111 13 39   -1.55   526.9   2.71  1.50    -3
2017 111 13 40   -1.16   526.9   2.71  1.50    -3
2017 111 13 41   -1.51   531.0   2.82  1.59    -3
2017 111 13 42   -1.70   531.0   2.82  1.59    -3
2017 111 13 43   -2.47   531.0   2.82  1.59    -3
2017 111 13 44   -2.29 99999.9 999.99 99.99    -3
2017 111 13 45   -2.15   543.1   2.31  1.36    -3
2017 111 13 46   -2.14   543.1   2.31  1.36    -3
2017 111 13 47   -2.01 99999.9 999.99 99.99    -3
2017 111 13 48   -2.02 99999.9 999.99 99.99    -3
2017 111 13 49   -2.06   542.1   2.15  1.26    -3
2017 111 13 50   -2.27   542.1   2.15  1.26    -3
2017 111 13 51   -2.26 99999.9 999.99 99.99    -3
2017 111 13 52   -2.08   541.7   2.57  1.51    -3
2017 111 13 53   -2.08   541.7   2.57  1.51    -3
2017 111 13 54   -2.15   541.7   2.57  1.51    -3
2017 111 13 55   -2.23 99999.9 999.99 99.99    -3
2017 111 13 56   -2.38 99999.9 999.99 99.99    -3
2017 111 13 57   -2.11   544.1   2.59  1.53    -3
2017 111 13 58   -2.20   544.1   2.59  1.53    -3
2017 111 13 59   -2.09   544.1   2.59  1.53    -3
2017 111 14  0   -1.74 99999.9 999.99 99.99    -3
2017 111 14  1   -1.64 99999.9 999.99 99.99    -3
2017 111 14  2   -1.62   538.7   2.57  1.49    -3
2017 111 14  3   -1.35   538.7   2.57  1.49    -3
2017 111 14  4   -1.42   538.7   2.57  1.49    -3
2017 111 14  5   -1.45   542.6   2.97  1.75    -3
2017 111 14  6   -1.77   539.0   3.54  2.06    -3
2017 111 14  7   -1.34   537.6   3.70  2.14    -3
2017 111 14  8   -0.92   538.1   3.84  2.22    -3
2017 111 14  9   -1.48   542.3   4.19  2.46    -3
2017 111 14 10   -1.57   543.1   3.93  2.32    -3
2017 111 14 11   -1.53   539.9   4.35  2.54    -3
2017 111 14 12   -1.53   535.3   4.33  2.48    -3
2017 111 14 13   -1.72   535.1   4.31  2.47    -3
2017 111 14 14   -1.92   537.4   4.53  2.62    -3
2017 111 14 15   -1.87   539.4   4.60  2.68    -3
2017 111 14 16   -1.78   539.4   4.61  2.68    -2
2017 111 14 17   -1.57   539.4   4.66  2.71    -2
2017 111 14 18   -1.75   536.4   5.09  2.93    -3
2017 111 14 19   -2.00   537.9   4.76  2.75    -3
2017 111 14 20   -1.47   537.6   4.79  2.77    -3
2017 111 14 21   -1.81   536.6   4.92  2.83    -3
2017 111 14 22   -1.25   537.4   4.86  2.81    -3
2017 111 14 23   -1.54   537.3   4.61  2.66    -3
2017 111 14 24   -1.82   537.2   4.55  2.63    -3
2017 111 14 25   -3.46   537.8   4.80  2.78    -3
2017 111 14 26   -2.52   536.8   5.40  3.11    -3
2017 111 14 27   -2.56   537.9   4.65  2.69    -3
2017 111 14 28   -3.20   540.5   4.30  2.51    -3
2017 111 14 29   -2.63   538.1   5.61  3.25    -3
2017 111 14 30   -2.68   536.4   5.36  3.08    -2
2017 111 14 31   -0.59   535.0   5.32  3.05    -2
2017 111 14 32   -1.82   529.2   5.33  2.99    -3
2017 111 14 33   -3.50   529.7   5.80  3.25    -3
2017 111 14 34   -3.36   530.1   6.26  3.52    -2
2017 111 14 35   -3.21 99999.9 999.99 99.99    -2
2017 111 14 36   -3.69   533.1   6.43  3.65    -3
2017 111 14 37   -4.14   533.1   6.43  3.65    -3
2017 111 14 38 9999.99 99999.9 999.99 99.99    -2
2017 111 14 39 9999.99 99999.9 999.99 99.99    -2
2017 111 14 40 9999.99 99999.9 999.99 99.99    -2
2017 111 14 41   -3.82 99999.9 999.99 99.99    -2
2017 111 14 42   -3.64 99999.9 999.99 99.99    -2
2017 111 14 43   -3.55   536.7   6.64  3.83    -2
2017 111 14 44   -3.56   536.7   6.64  3.83    -2
2017 111 14 45   -2.62   527.9   7.54  4.20    -2
2017 111 14 46   -3.74   527.9   7.54  4.20    -2
2017 111 14 47   -3.72   538.2   6.62  3.84    -2
2017 111 14 48   -3.21   538.2   6.62  3.84    -2
2017 111 14 49   -4.43   543.2   6.05  3.57    -2
2017 111 14 50   -4.05   543.2   6.05  3.57    -2
2017 111 14 51   -4.53   543.2   6.05  3.57    -2
2017 111 14 52   -0.63   537.7   5.95  3.44    -2
2017 111 14 53    2.66   531.7   6.75  3.82    -2
2017 111 14 54    1.63   528.9   6.71  3.75    -2
2017 111 14 55    0.70   528.9   6.71  3.75    -2
2017 111 14 56    0.23   530.6   6.67  3.76    -2
2017 111 14 57    1.33   531.7   6.64  3.75    -2
2017 111 14 58    1.11   531.6   6.66  3.76    -2
2017 111 14 59    0.18   527.7   7.48  4.17    -2
2017 111 15  0   -0.07   529.5   7.61  4.27    -2
2017 111 15  1   -0.93   524.7   9.32  5.13    -2
2017 111 15  2   -1.96   525.1   9.32  5.14    -1
2017 111 15  3   -4.17   534.3   9.24  5.28    -1
2017 111 15  4   -5.98   537.9   8.78  5.08    -1
2017 111 15  5   -5.42   541.3   7.42  4.35    -1
2017 111 15  6   -1.24   537.8   7.13  4.12    -1
2017 111 15  7    1.83   535.1   9.23  5.29    -1
2017 111 15  8   -3.15   535.1   9.23  5.29    -1
2017 111 15  9   -1.71   538.3   9.72  5.63    -2
2017 111 15 10   -0.49   538.3   9.72  5.63    -2
2017 111 15 11    0.61   536.2  10.26  5.90    -1
2017 111 15 12    1.80   534.0   9.85  5.62    -1
2017 111 15 13    1.46   537.4   9.71  5.61    -1
2017 111 15 14    2.14   543.6   9.83  5.81    -1
2017 111 15 15    2.11   536.6  10.54  6.07    -1
2017 111 15 16   -0.67   537.1  10.54  6.08    -1
2017 111 15 17    0.57   542.3  10.48  6.16    -1
2017 111 15 18    2.61   543.8  10.47  6.19    -1
2017 111 15 19    3.24   536.6  12.19  7.02    -1
2017 111 15 20    2.46   538.5  13.04  7.56    -1
2017 111 15 21    1.78   539.7  13.89  8.09    -1
2017 111 15 22    2.12   538.7  11.34  6.58    -1
2017 111 15 23    2.01   536.0  12.89  7.41     0
2017 111 15 24    1.15   534.9  10.94  6.26     1
2017 111 15 25    1.21   532.7  10.46  5.94     0
2017 111 15 26    0.41   534.3  11.91  6.80    -1
2017 111 15 27    0.42   533.8  10.49  5.98     0
2017 111 15 28   -0.37   532.2   9.43  5.34    -1
2017 111 15 29   -0.63 99999.9 999.99 99.99    -1
2017 111 15 30   -0.51 99999.9 999.99 99.99    -2
2017 111 15 31   -0.38   534.0  12.87  7.34    -2
2017 111 15 32   -0.95   534.0  12.87  7.34    -1
2017 111 15 33   -0.90   537.4  13.74  7.94    -1
2017 111 15 34   -1.33   537.4  13.74  7.94    -1
2017 111 15 35   -1.37 99999.9 999.99 99.99    -1
2017 111 15 36 9999.99 99999.9 999.99 99.99    -1
2017 111 15 37 9999.99 99999.9 999.99 99.99    -1
2017 111 15 38   -0.86 99999.9 999.99 99.99    -1
2017 111 15 39 9999.99 99999.9 999.99 99.99    -1
2017 111 15 40 9999.99 99999.9 999.99 99.99    -1
2017 111 15 41 9999.99 99999.9 999.99 99.99    -1
2017 111 15 42   -1.97 99999.9 999.99 99.99    -1
2017 111 15 43 9999.99 99999.9 999.99 99.99    -1
2017 111 15 44 9999.99 99999.9 999.99 99.99    -1
2017 111 15 45 9999.99 99999.9 999.99 99.99    -1
2017 111 15 46 9999.99 99999.9 999.99 99.99    -1
2017 111 15 47   -1.50 99999.9 999.99 99.99    -1
2017 111 15 48   -1.56 99999.9 999.99 99.99    -1
2017 111 15 49   -1.56 99999.9 999.99 99.99    -1
2017 111 15 50   -1.66   534.7  24.76 14.16    -1
2017 111 15 51   -1.49   534.7  24.76 14.16    -1
2017 111 15 52   -1.50 99999.9 999.99 99.99    -1
2017 111 15 53   -1.50 99999.9 999.99 99.99    -1
2017 111 15 54   -1.63 99999.9 999.99 99.99    -1
2017 111 15 55   -1.45 99999.9 999.99 99.99    -1
2017 111 15 56   -1.95 99999.9 999.99 99.99    -1
2017 111 15 57   -1.63   535.1  17.99 10.30    -1
2017 111 15 58   -1.37   535.1  17.99 10.30    -1
