Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/H, nT

YYYY DOY HR MN      1       2      3     4     5 
2017 197  1 31   -0.44 99999.9 999.99 99.99     8
2017 197  1 32    1.48 99999.9 999.99 99.99     8
2017 197  1 33    1.46   313.6  11.85  2.33     8
2017 197  1 34    1.46   313.6  11.85  2.33     8
2017 197  1 35    1.60   313.6  11.85  2.33     7
2017 197  1 36    1.72 99999.9 999.99 99.99     7
2017 197  1 37    1.63 99999.9 999.99 99.99     7
2017 197  1 38    1.77 99999.9 999.99 99.99     7
2017 197  1 39 9999.99 99999.9 999.99 99.99     7
2017 197  1 40 9999.99   314.8  11.81  2.34     8
2017 197  1 41    1.65   314.8  11.81  2.34     8
2017 197  1 42 9999.99   314.8  11.81  2.34     8
2017 197  1 43    1.43 99999.9 999.99 99.99     8
2017 197  1 44 9999.99 99999.9 999.99 99.99     7
2017 197  1 45 9999.99 99999.9 999.99 99.99     8
2017 197  1 46    1.37 99999.9 999.99 99.99     9
2017 197  1 47 9999.99 99999.9 999.99 99.99     9
2017 197  1 48 9999.99 99999.9 999.99 99.99     9
2017 197  1 49    1.48 99999.9 999.99 99.99    10
2017 197  1 50 9999.99 99999.9 999.99 99.99    10
2017 197  1 51 9999.99 99999.9 999.99 99.99    10
2017 197  1 52    1.77 99999.9 999.99 99.99    10
2017 197  1 53 9999.99 99999.9 999.99 99.99    11
2017 197  1 54 9999.99 99999.9 999.99 99.99    10
2017 197  1 55    1.83 99999.9 999.99 99.99     9
2017 197  1 56    1.06 99999.9 999.99 99.99     9
2017 197  1 57    1.36 99999.9 999.99 99.99     8
2017 197  1 58    1.23   317.9  11.72  2.37     8
2017 197  1 59    1.21   318.6  11.63  2.36     9
2017 197  2  0    1.16   318.4  11.25  2.28     9
2017 197  2  1    1.71   317.4  10.97  2.21    10
2017 197  2  2    1.24   318.3  11.50  2.33    10
2017 197  2  3    1.31   318.2  11.63  2.36    10
2017 197  2  4    0.93   318.1  12.06  2.44     9
2017 197  2  5    0.86   319.7  12.06  2.47    10
2017 197  2  6    0.67   318.6  12.27  2.49    10
2017 197  2  7    0.39   320.9  12.73  2.62     9
2017 197  2  8    0.27   321.5  12.83  2.65    10
2017 197  2  9   -0.36   321.2   7.38  1.52    10
2017 197  2 10   -0.12   320.6   7.56  1.55    11
2017 197  2 11   -0.22   319.1   7.84  1.60    11
2017 197  2 12    0.28   316.8   8.84  1.77    12
2017 197  2 13   -0.36   317.1   8.61  1.73    11
2017 197  2 14   -0.22   319.5   7.56  1.54    10
2017 197  2 15   -0.83   320.8   7.00  1.44     9
2017 197  2 16   -0.91   320.8   7.00  1.44     8
2017 197  2 17   -0.98   322.3   6.64  1.38     7
2017 197  2 18   -0.80   322.3   6.64  1.38     7
2017 197  2 19   -0.64   318.0   6.47  1.31     7
2017 197  2 20   -0.59   318.0   6.47  1.31     7
2017 197  2 21   -0.53   318.2   6.25  1.27     7
2017 197  2 22   -0.33   318.2   6.25  1.27     7
2017 197  2 23   -0.38   319.1   6.34  1.29     7
2017 197  2 24   -0.72   319.1   6.34  1.29     7
2017 197  2 25   -1.03   323.2   6.93  1.45     6
2017 197  2 26   -0.69   323.2   6.93  1.45     6
2017 197  2 27   -0.42   322.6   6.37  1.33     6
2017 197  2 28   -0.26   322.6   6.37  1.33     6
2017 197  2 29   -0.64   322.0   6.28  1.30     6
2017 197  2 30   -0.71   322.0   6.28  1.30     6
2017 197  2 31   -0.80   320.6   6.14  1.26     6
2017 197  2 32   -0.98   320.6   6.14  1.26     7
2017 197  2 33   -1.00   318.1   5.97  1.21     7
2017 197  2 34   -0.81   318.1   5.97  1.21     7
2017 197  2 35   -0.27   318.1   5.97  1.21     7
2017 197  2 36   -0.09   319.0   5.92  1.20     7
2017 197  2 37   -0.25   318.8   5.90  1.20     7
2017 197  2 38   -0.41   318.2   5.80  1.17     7
2017 197  2 39   -0.02   320.4   6.03  1.24     7
2017 197  2 40    0.34   320.4   6.03  1.24     6
2017 197  2 41    0.34   316.1   6.87  1.37     7
2017 197  2 42    0.44   316.1   6.87  1.37     7
2017 197  2 43    0.48   313.0   6.63  1.30     7
2017 197  2 44    0.39   313.0   6.63  1.30     7
2017 197  2 45    0.18   313.5   6.20  1.22     7
2017 197  2 46   -0.25   313.6   6.14  1.21     7
2017 197  2 47   -0.66   316.7   6.04  1.21     7
2017 197  2 48    0.62   318.4   5.98  1.21     8
2017 197  2 49    0.81   314.0   6.03  1.19     8
2017 197  2 50    0.66   313.6   6.03  1.19     8
2017 197  2 51    0.44   315.6   5.90  1.18     8
2017 197  2 52    0.19   315.6   5.90  1.18     8
2017 197  2 53    0.12   315.9   6.33  1.26     8
2017 197  2 54    0.46   315.9   6.33  1.26     8
2017 197  2 55    0.89   319.9   6.26  1.28     8
2017 197  2 56    1.01   319.9   6.26  1.28     8
2017 197  2 57    0.94   315.0   6.54  1.30     8
2017 197  2 58    0.93   315.0   6.54  1.30     8
2017 197  2 59    0.77   315.0   6.49  1.29     8
2017 197  3  0    0.78   315.0   6.49  1.29     8
2017 197  3  1    0.78   318.3   6.46  1.31     8
2017 197  3  2    0.56   318.3   6.46  1.31     8
2017 197  3  3    0.37   317.1   6.22  1.25     8
2017 197  3  4    0.06   317.1   6.22  1.25     8
2017 197  3  5   -0.07   316.7   6.26  1.26     9
2017 197  3  6   -0.12   316.7   6.26  1.26     8
2017 197  3  7   -0.10   314.0   5.83  1.15     8
2017 197  3  8    0.03   314.0   5.83  1.15     8
2017 197  3  9    0.26   315.4   6.25  1.24     8
2017 197  3 10    0.71   316.6   6.58  1.32     8
2017 197  3 11    0.98   317.6   6.87  1.39     8
2017 197  3 12    0.95   315.1   6.44  1.28     9
2017 197  3 13    0.69   315.2   6.44  1.28     9
2017 197  3 14    0.60   316.6   6.39  1.28     9
2017 197  3 15    0.51   316.6   6.39  1.28    10
2017 197  3 16    0.70   311.1   6.67  1.29     9
2017 197  3 17    0.60   311.1   6.67  1.29     9
2017 197  3 18    0.45   312.9   6.43  1.26     9
2017 197  3 19    0.79   313.4   6.16  1.21     9
2017 197  3 20    0.21   313.6   6.07  1.19     9
2017 197  3 21    0.89   316.3   5.90  1.18     9
2017 197  3 22    0.48   316.3   5.90  1.18     9
2017 197  3 23    0.21   315.9   6.32  1.26     9
2017 197  3 24    0.15   315.9   6.32  1.26     9
2017 197  3 25    0.12   315.1   6.49  1.29     9
2017 197  3 26    0.03   315.1   6.49  1.29     9
2017 197  3 27   -0.03   315.1   6.49  1.29     9
2017 197  3 28   -0.11   314.6   6.39  1.26     9
2017 197  3 29   -0.08   314.7   6.39  1.27     9
2017 197  3 30   -0.03   315.3   6.38  1.27    10
2017 197  3 31    0.05   315.4   6.40  1.27    10
2017 197  3 32    0.05   315.4   6.41  1.28    10
2017 197  3 33   -0.07   316.5   6.26  1.25    10
2017 197  3 34    0.09   317.0   6.20  1.25    10
2017 197  3 35    0.42   316.3   5.86  1.17    10
2017 197  3 36    0.53   315.9   5.71  1.14    10
2017 197  3 37    0.17   317.0   5.90  1.19    10
2017 197  3 38   -0.01   318.3   6.14  1.24    10
2017 197  3 39   -0.14   318.3   6.14  1.24    10
2017 197  3 40    0.18   315.5   5.68  1.13    10
2017 197  3 41    1.00   316.5   5.91  1.18    10
2017 197  3 42    1.05   317.8   6.24  1.26    10
2017 197  3 43    0.72   321.8   6.39  1.32    10
2017 197  3 44    0.61   321.8   6.39  1.32    11
2017 197  3 45    0.66   321.8   6.39  1.32    11
2017 197  3 46    0.47   322.1   6.25  1.30    11
2017 197  3 47    0.52   322.1   6.25  1.30    11
2017 197  3 48    0.66   319.8   5.94  1.21    12
2017 197  3 49    0.83   320.3   5.83  1.20    12
2017 197  3 50    0.92   317.5   7.05  1.42    12
2017 197  3 51    0.94   313.2   7.32  1.44    12
2017 197  3 52    0.91   319.0   7.03  1.43    12
2017 197  3 53    0.19   321.1   6.94  1.43    12
2017 197  3 54    0.55   312.5   6.57  1.28    12
2017 197  3 55    0.61   314.9   6.94  1.38    12
2017 197  3 56    0.81   314.6   6.99  1.38    12
2017 197  3 57    0.88   314.3   6.81  1.35    12
2017 197  3 58    0.96   314.4   6.78  1.34    12
2017 197  3 59    0.83 99999.9 999.99 99.99    12
2017 197  4  0    0.69   309.9   6.78  1.30    12
2017 197  4  1    0.79   309.7   6.93  1.33    12
2017 197  4  2    0.74   308.6   7.12  1.36    12
2017 197  4  3    0.87   307.9   7.15  1.36    12
2017 197  4  4    0.85   308.3   7.31  1.39    12
2017 197  4  5    0.98   308.0   7.38  1.40    12
2017 197  4  6    0.85   307.2   7.58  1.43    13
2017 197  4  7    0.66   310.2   7.45  1.43    13
2017 197  4  8    0.71   312.2   7.52  1.47    13
2017 197  4  9    0.91   313.7   7.84  1.54    13
2017 197  4 10    1.21   316.0   7.96  1.59    13
2017 197  4 11    0.54   312.6   7.80  1.52    13
2017 197  4 12    0.47   312.6   7.80  1.52    13
2017 197  4 13    0.54   308.8   8.10  1.54    13
2017 197  4 14    0.02   309.4   7.62  1.46    13
2017 197  4 15    0.13   310.0   7.14  1.37    13
2017 197  4 16    0.11   309.0   7.01  1.34    13
2017 197  4 17   -0.08   309.0   7.01  1.34    13
2017 197  4 18    0.01   307.7   7.13  1.35    13
2017 197  4 19    0.46   307.7   7.13  1.35    13
2017 197  4 20    0.84   312.8   8.09  1.58    13
2017 197  4 21    0.70   312.8   8.09  1.58    13
2017 197  4 22    0.57   317.9   8.72  1.76    13
2017 197  4 23    0.21   315.9   8.62  1.72    13
2017 197  4 24    0.41   314.5   8.55  1.69    13
2017 197  4 25    0.39   314.3   7.90  1.56    13
2017 197  4 26    0.49   314.3   7.90  1.56    13
2017 197  4 27    0.70 99999.9 999.99 99.99    13
2017 197  4 28    0.81   314.8   7.30  1.45    13
2017 197  4 29    1.08   314.8   7.30  1.45    13
2017 197  4 30    1.18   314.8   7.30  1.45    13
2017 197  4 31    1.22   311.7   6.32  1.23    13
2017 197  4 32    0.61   312.7   6.38  1.25    13
2017 197  4 33    0.49   312.4   6.38  1.25    13
2017 197  4 34    0.49   309.3   6.29  1.20    13
2017 197  4 35    0.39   311.2   6.34  1.23    13
2017 197  4 36    0.03   311.9   6.36  1.24    13
2017 197  4 37   -0.05   310.4   6.30  1.21    13
2017 197  4 38   -0.04   310.4   6.30  1.21    13
2017 197  4 39   -0.03   312.7   6.71  1.31    13
2017 197  4 40    0.02   312.7   6.71  1.31    13
2017 197  4 41    0.26   311.2   6.63  1.28    13
2017 197  4 42    0.47   311.2   6.63  1.28    13
2017 197  4 43    0.56   314.6   6.67  1.32    13
2017 197  4 44    0.69   314.6   6.67  1.32    13
2017 197  4 45    0.92   312.4   6.81  1.33    13
2017 197  4 46    1.01   312.4   6.81  1.33    13
2017 197  4 47    0.97   311.4   6.85  1.33    13
2017 197  4 48    0.28   311.0   6.87  1.33    13
2017 197  4 49    0.11   311.0   6.87  1.33    13
2017 197  4 50    0.16   310.4   6.69  1.29    13
2017 197  4 51    0.20   310.4   6.68  1.29    13
2017 197  4 52    0.68   310.3   6.65  1.28    13
2017 197  4 53    0.39   316.5   6.34  1.27    13
2017 197  4 54    0.34   316.5   6.34  1.27    12
2017 197  4 55    0.02   315.3   6.45  1.28    12
2017 197  4 56    0.05   315.3   6.45  1.28    12
2017 197  4 57    0.21   315.0   6.33  1.26    12
2017 197  4 58    0.94   315.0   6.33  1.26    12
2017 197  4 59    1.26 99999.9 999.99 99.99    11
2017 197  5  0    0.60   312.1   7.36  1.43    11
2017 197  5  1    0.70   314.2   6.78  1.34    11
2017 197  5  2    0.61   314.9   6.59  1.31    11
2017 197  5  3    0.69   313.9   6.21  1.22    11
2017 197  5  4    0.65   313.9   6.21  1.22    11
2017 197  5  5    0.92   314.8   5.31  1.05    11
2017 197  5  6    0.63   314.8   5.31  1.05    11
2017 197  5  7    0.34   310.0   6.65  1.28    11
2017 197  5  8    0.56   309.4   6.80  1.30    11
2017 197  5  9    0.51   314.5   6.56  1.30    11
2017 197  5 10   -0.05   314.5   6.56  1.30    11
2017 197  5 11    0.34   311.5   6.12  1.19    11
2017 197  5 12    0.76   313.4   6.38  1.25    11
2017 197  5 13    0.69   317.1   6.91  1.39    11
2017 197  5 14    0.64   314.5   6.57  1.30    11
2017 197  5 15    0.65   314.5   6.57  1.30    11
2017 197  5 16    0.69   314.5   6.57  1.30    11
2017 197  5 17    0.67   312.7   6.67  1.30    11
2017 197  5 18    0.31   313.2   6.60  1.29    10
2017 197  5 19    0.25   314.8   6.36  1.26    10
2017 197  5 20    0.75   314.8   6.36  1.26    10
2017 197  5 21    1.00   319.1   4.38  0.89    11
2017 197  5 22    0.71   319.1   4.38  0.89    11
2017 197  5 23    0.95   311.2   6.38  1.24    11
2017 197  5 24    0.92   311.2   6.38  1.24    11
2017 197  5 25    0.62   309.7   5.38  1.03    11
2017 197  5 26    0.73   310.2   5.41  1.04    11
2017 197  5 27    0.95   312.1   5.55  1.08    10
2017 197  5 28    1.39   312.1   5.55  1.08    10
2017 197  5 29    1.55   312.5   6.14  1.20    10
2017 197  5 30    1.28   312.5   6.14  1.20     9
2017 197  5 31    1.14   307.7   5.84  1.11    10
2017 197  5 32    1.21   308.9   6.15  1.17    10
2017 197  5 33    0.55   314.4   6.60  1.30    10
2017 197  5 34    0.62   317.2   6.35  1.28    11
2017 197  5 35    1.26   318.9   6.69  1.36    11
2017 197  5 36    1.62   318.9   6.69  1.36    11
2017 197  5 37    1.35   317.1   6.26  1.26    10
2017 197  5 38    1.07   317.1   6.26  1.26    10
2017 197  5 39    0.54   314.5   6.22  1.23    10
2017 197  5 40    0.84   310.7   6.17  1.19    10
2017 197  5 41    0.61   314.7   6.42  1.27    10
2017 197  5 42    0.92   315.6   6.48  1.29    10
2017 197  5 43    1.81   313.1   6.97  1.37    10
2017 197  5 44    1.37   315.2   7.59  1.51    10
2017 197  5 45    1.31   316.5   7.98  1.60    10
2017 197  5 46    1.15   317.2   8.34  1.68    10
2017 197  5 47    1.18   317.2   8.34  1.68    11
2017 197  5 48    1.33   313.9   8.13  1.60    11
2017 197  5 49    1.20   313.9   8.13  1.60    13
2017 197  5 50    1.46   315.5   8.38  1.67    13
2017 197  5 51    1.78   315.5   8.39  1.67    14
2017 197  5 52    1.87   316.6   8.11  1.63    14
2017 197  5 53    1.75   314.7   8.45  1.67    13
2017 197  5 54    1.93   315.6   7.98  1.59    13
2017 197  5 55    3.54   368.6  33.81  9.19    14
2017 197  5 56    2.29   343.3  20.50  4.83    14
2017 197  5 57    2.77   314.2   7.50  1.48    15
2017 197  5 58    2.42   317.1   7.30  1.47    15
2017 197  5 59    2.38   318.5   7.21  1.46    14
2017 197  6  0 9999.99 99999.9 999.99 99.99    17
2017 197  6  1 9999.99 99999.9 999.99 99.99    26
2017 197  6  2 9999.99 99999.9 999.99 99.99    52
2017 197  6  3 9999.99 99999.9 999.99 99.99    72
2017 197  6  4 9999.99 99999.9 999.99 99.99    86
2017 197  6  5 9999.99 99999.9 999.99 99.99    82
2017 197  6  6 9999.99 99999.9 999.99 99.99    80
2017 197  6  7 9999.99 99999.9 999.99 99.99    74
2017 197  6  8 9999.99 99999.9 999.99 99.99    75
2017 197  6  9 9999.99 99999.9 999.99 99.99    79
2017 197  6 10 9999.99 99999.9 999.99 99.99    79
2017 197  6 11 9999.99 99999.9 999.99 99.99    77
2017 197  6 12 9999.99 99999.9 999.99 99.99    73
2017 197  6 13 9999.99 99999.9 999.99 99.99    71
2017 197  6 14    7.92 99999.9 999.99 99.99    70
2017 197  6 15    6.87 99999.9 999.99 99.99    69
2017 197  6 16    7.81   419.0  45.82 16.09    69
2017 197  6 17    7.77   426.7  46.30 16.86    68
2017 197  6 18    7.43   442.7  44.68 17.51    67
2017 197  6 19    6.60   448.4  37.75 15.18    64
2017 197  6 20    6.32   448.4  37.75 15.18    64
2017 197  6 21    5.95   446.5  36.70 14.63    63
2017 197  6 22    6.26   446.5  36.70 14.63    62
2017 197  6 23    6.69   440.6  37.97 14.74    61
2017 197  6 24    7.10   440.6  37.97 14.74    61
2017 197  6 25    8.59 99999.9 999.99 99.99    60
2017 197  6 26    6.81 99999.9 999.99 99.99    59
2017 197  6 27    6.44 99999.9 999.99 99.99    58
2017 197  6 28    6.89   432.3  47.59 17.79    58
2017 197  6 29    7.73   432.3  47.59 17.79    57
2017 197  6 30    8.56 99999.9 999.99 99.99    56
2017 197  6 31    7.21   445.5  40.20 15.96    56
2017 197  6 32    4.14   446.0  39.33 15.65    57
2017 197  6 33    0.76   472.7  38.66 17.28    56
2017 197  6 34    3.20   468.3  43.67 19.15    55
2017 197  6 35   -1.08   483.9  44.88 21.02    55
2017 197  6 36   -2.75   476.7  39.30 17.86    58
2017 197  6 37   -0.65   484.0  38.47 18.02    61
2017 197  6 38    4.62   467.8  39.12 17.12    60
2017 197  6 39    1.16   459.4  38.88 16.41    59
2017 197  6 40    1.86   451.3  42.97 17.50    58
2017 197  6 41    4.63   438.0  35.45 13.60    57
2017 197  6 42    8.00   440.8  42.66 16.58    59
2017 197  6 43    4.23   474.7  55.05 24.81    60
2017 197  6 44    4.45 99999.9 999.99 99.99    59
2017 197  6 45    4.54   467.2  50.13 21.88    56
2017 197  6 46    3.84   467.2  50.13 21.88    54
2017 197  6 47    4.44 99999.9 999.99 99.99    52
2017 197  6 48    1.51   463.6  53.28 22.90    50
2017 197  6 49    0.09   463.6  53.28 22.90    48
2017 197  6 50    0.27 99999.9 999.99 99.99    47
2017 197  6 51   -2.22 99999.9 999.99 99.99    47
2017 197  6 52   -4.76   453.5  44.08 18.13    47
2017 197  6 53  -10.06   453.5  44.08 18.13    47
2017 197  6 54  -10.96   454.4  39.51 16.32    48
2017 197  6 55   -8.63   454.4  39.51 16.32    48
2017 197  6 56   -7.53   449.1  42.35 17.08    47
2017 197  6 57   -8.59   449.1  42.35 17.08    47
2017 197  6 58   -9.21   434.0  41.55 15.65    46
2017 197  6 59  -10.64   432.7  41.04 15.37    46
2017 197  7  0  -10.40   426.3  36.51 13.27    47
2017 197  7  1  -10.13   439.4  42.19 16.29    49
2017 197  7  2  -10.28   423.1  38.08 13.63    48
2017 197  7  3   -9.28   419.8  37.60 13.25    46
2017 197  7  4   -8.94   419.3  36.61 12.87    44
2017 197  7  5   -8.90   419.7  32.84 11.57    43
2017 197  7  6   -9.96   425.2  31.86 11.52    43
2017 197  7  7   -7.42   421.0  34.72 12.31    43
2017 197  7  8  -10.87   427.8  37.29 13.65    44
2017 197  7  9  -12.50   435.9  27.56 10.47    44
2017 197  7 10  -12.65   446.3  31.30 12.47    44
2017 197  7 11  -12.00   439.9  30.91 11.96    44
2017 197  7 12  -11.32   421.7  29.70 10.56    43
2017 197  7 13  -10.01 99999.9 999.99 99.99    40
2017 197  7 14   -9.46 99999.9 999.99 99.99    38
2017 197  7 15   -8.62 99999.9 999.99 99.99    36
2017 197  7 16   -9.30   418.9  32.80 11.51    38
2017 197  7 17  -10.15   418.9  32.80 11.51    38
2017 197  7 18  -10.45   417.7  34.08 11.89    34
2017 197  7 19   -6.20   420.8  35.10 12.43    30
2017 197  7 20   -5.40   423.2  30.86 11.05    28
2017 197  7 21   -6.67   421.2  29.70 10.54    27
2017 197  7 22   -6.41   419.3  28.84 10.14    26
2017 197  7 23   -5.93   420.5  32.69 11.56    25
2017 197  7 24   -7.83   418.4  32.35 11.33    25
2017 197  7 25   -8.30   422.7  34.37 12.28    23
2017 197  7 26   -7.58   422.7  34.37 12.28    23
2017 197  7 27   -7.18   416.9  34.93 12.14    22
2017 197  7 28   -7.73   422.5  31.46 11.23    21
2017 197  7 29   -8.90   424.7  31.47 11.35    23
2017 197  7 30   -8.83   420.3  28.02  9.90    23
2017 197  7 31   -6.55 99999.9 999.99 99.99    21
2017 197  7 32   -6.76   413.4  28.09  9.60    21
2017 197  7 33   -8.09   413.4  28.09  9.60    20
2017 197  7 34   -7.57 99999.9 999.99 99.99    19
2017 197  7 35   -7.42 99999.9 999.99 99.99    18
2017 197  7 36   -7.04   418.1  30.08 10.52    18
2017 197  7 37   -8.05   418.1  30.08 10.52    17
2017 197  7 38   -8.32 99999.9 999.99 99.99    16
2017 197  7 39   -6.42 99999.9 999.99 99.99    16
2017 197  7 40   -7.45 99999.9 999.99 99.99    17
2017 197  7 41   -7.29 99999.9 999.99 99.99    17
2017 197  7 42   -6.39 99999.9 999.99 99.99    16
2017 197  7 43   -4.67 99999.9 999.99 99.99    14
2017 197  7 44   -7.04 99999.9 999.99 99.99    14
2017 197  7 45   -6.56 99999.9 999.99 99.99    13
2017 197  7 46   -5.76   400.3  22.77  7.30    13
2017 197  7 47   -6.55   400.3  22.77  7.30    12
2017 197  7 48   -4.28 99999.9 999.99 99.99    11
2017 197  7 49   -3.40 99999.9 999.99 99.99    10
2017 197  7 50   -3.34   385.5  21.74  6.46     9
2017 197  7 51   -3.34   385.5  21.74  6.46     8
2017 197  7 52   -4.73 99999.9 999.99 99.99     8
2017 197  7 53   -6.19 99999.9 999.99 99.99     7
2017 197  7 54   -6.36   384.0  25.98  7.66     6
2017 197  7 55   -6.19   384.0  25.98  7.66     4
2017 197  7 56   -6.58 99999.9 999.99 99.99     3
2017 197  7 57   -5.68 99999.9 999.99 99.99     1
2017 197  7 58   -4.63   378.4  25.29  7.24     0
2017 197  7 59   -3.27   378.4  25.29  7.24    -2
2017 197  8  0   -2.83 99999.9 999.99 99.99    -1
2017 197  8  1   -9.67   380.6  27.30  7.91    -2
2017 197  8  2   -6.64   380.6  27.30  7.91    -4
2017 197  8  3   -8.42   383.6  28.66  8.43    -5
2017 197  8  4   -9.31   383.6  28.65  8.43    -6
2017 197  8  5  -10.34   391.3  25.55  7.82    -7
2017 197  8  6  -10.14   391.3  25.55  7.82    -7
2017 197  8  7  -10.05   391.3  25.55  7.82    -8
2017 197  8  8   -8.59 99999.9 999.99 99.99    -7
2017 197  8  9   -6.31 99999.9 999.99 99.99    -7
2017 197  8 10   -8.32   382.5  27.01  7.90    -8
2017 197  8 11   -9.34   382.5  27.01  7.90    -8
2017 197  8 12   -9.41 99999.9 999.99 99.99    -8
2017 197  8 13   -9.10   381.0  26.66  7.74    -9
2017 197  8 14   -8.48   381.0  26.66  7.74    -9
2017 197  8 15   -8.12 99999.9 999.99 99.99    -9
2017 197  8 16   -8.90 99999.9 999.99 99.99   -10
2017 197  8 17   -8.53   374.6  27.48  7.71   -10
2017 197  8 18   -7.12   374.6  27.48  7.71    -9
2017 197  8 19   -6.96 99999.9 999.99 99.99   -10
2017 197  8 20   -9.10   376.8  21.76  6.18   -10
2017 197  8 21   -7.57   376.8  21.76  6.18   -10
2017 197  8 22   -7.60 99999.9 999.99 99.99   -11
2017 197  8 23   -7.36 99999.9 999.99 99.99   -12
2017 197  8 24   -8.39   374.2  25.72  7.20   -12
2017 197  8 25   -8.22   374.2  25.72  7.20   -13
2017 197  8 26   -6.59 99999.9 999.99 99.99   -13
2017 197  8 27   -5.30 99999.9 999.99 99.99   -11
2017 197  8 28   -3.54 99999.9 999.99 99.99   -10
2017 197  8 29   -1.66 99999.9 999.99 99.99    -9
2017 197  8 30   -4.46 99999.9 999.99 99.99    -9
2017 197  8 31   -1.77   381.8  20.44  5.96    -8
2017 197  8 32   -1.79   381.8  20.44  5.96    -9
2017 197  8 33   -1.87 99999.9 999.99 99.99    -9
2017 197  8 34   -1.80 99999.9 999.99 99.99    -9
2017 197  8 35   -2.22   387.9  15.36  4.62   -10
2017 197  8 36   -2.37   387.9  15.36  4.62   -10
2017 197  8 37   -1.71 99999.9 999.99 99.99   -12
2017 197  8 38   -1.83   380.8  15.38  4.46   -12
2017 197  8 39   -1.74   380.3  14.51  4.20   -12
2017 197  8 40   -1.71   380.1  14.15  4.09   -12
2017 197  8 41   -1.39   376.1  14.72  4.16   -13
2017 197  8 42   -0.29   378.5  15.48  4.44   -14
2017 197  8 43    0.81   385.4  14.88  4.42   -15
2017 197  8 44   -0.77   390.0  16.14  4.91   -15
2017 197  8 45    0.17 99999.9 999.99 99.99   -14
2017 197  8 46   -0.36 99999.9 999.99 99.99   -14
2017 197  8 47    0.79   380.8  13.28  3.85   -14
2017 197  8 48    1.99   378.3  13.72  3.93   -13
2017 197  8 49    3.70   395.1  24.42  7.62   -12
2017 197  8 50    4.38   397.2  13.53  4.27   -12
2017 197  8 51    4.25   397.2  13.53  4.27   -12
2017 197  8 52    4.09 99999.9 999.99 99.99   -14
2017 197  8 53    3.83 99999.9 999.99 99.99   -15
2017 197  8 54    3.56 99999.9 999.99 99.99   -16
2017 197  8 55    1.03   388.2  19.13  5.77   -15
2017 197  8 56    3.14   391.7  20.99  6.44   -15
2017 197  8 57    1.31   391.1  21.77  6.66   -15
2017 197  8 58   -1.02   395.2  16.52  5.16   -14
2017 197  8 59   -3.83   391.9  19.09  5.86   -13
2017 197  9  0   -3.48   392.6  17.53  5.40   -12
2017 197  9  1   -4.63   396.2  22.16  6.96   -11
2017 197  9  2   -5.40   396.9  18.33  5.78   -10
2017 197  9  3    5.60   396.9  18.33  5.78    -9
2017 197  9  4   -2.45   396.5  23.63  7.43    -8
2017 197  9  5   -4.11   393.2  16.22  5.02    -7
2017 197  9  6   -2.70   389.5  14.62  4.44    -7
2017 197  9  7   -0.43 99999.9 999.99 99.99    -7
2017 197  9  8   -2.07   397.4  16.76  5.29    -6
2017 197  9  9    1.11   397.4  16.76  5.29    -3
2017 197  9 10    2.64   405.0  26.81  8.80    -1
2017 197  9 11    1.35   400.4  22.69  7.28     2
2017 197  9 12    3.29   398.1  25.46  8.07     1
2017 197  9 13    3.03   404.0  24.95  8.14     1
2017 197  9 14    5.02   404.5  27.74  9.08     3
2017 197  9 15    4.24   415.9  31.66 10.95     5
2017 197  9 16    6.57   410.0  29.35  9.87     5
2017 197  9 17    5.01   409.5  28.97  9.72     5
2017 197  9 18    3.55   397.1  24.15  7.62     5
2017 197  9 19    4.04   409.3  30.48 10.21     5
2017 197  9 20    4.03   413.4  32.49 11.11     6
2017 197  9 21    0.91   430.5  36.25 13.44     7
2017 197  9 22    3.83   421.2  36.03 12.78     8
2017 197  9 23    5.02   413.2  32.82 11.21     7
2017 197  9 24    6.27   426.2  36.44 13.24     5
2017 197  9 25    6.55   433.4  34.96 13.13     5
2017 197  9 26    7.15   437.2  36.39 13.91     1
2017 197  9 27    7.66   440.7  43.83 17.03    -3
2017 197  9 28    7.35   440.9  43.50 16.91    -4
2017 197  9 29    7.70   442.1  37.48 14.65     4
2017 197  9 30    5.84   439.5  40.89 15.80    12
2017 197  9 31    7.86   441.0  42.24 16.43    11
2017 197  9 32    9.83   437.3  41.70 15.95    11
2017 197  9 33   10.12   434.5  25.03  9.45     6
2017 197  9 34    6.02   434.2  34.39 12.97    -5
2017 197  9 35    0.84   429.0  37.67 13.87    -6
2017 197  9 36  -13.06   433.5  30.40 11.43   -12
2017 197  9 37  -16.76   443.1  20.13  7.90   -20
2017 197  9 38  -15.44   443.3  18.06  7.10   -20
2017 197  9 39  -14.94   446.5  19.16  7.64   -13
2017 197  9 40  -10.15   443.9  25.91 10.21   -10
2017 197  9 41   -9.58   449.5  29.15 11.78    -8
2017 197  9 42  -15.03   464.3  23.95 10.33    -5
2017 197  9 43  -11.80 99999.9 999.99 99.99    -3
2017 197  9 44  -12.63   448.1  26.60 10.68     2
2017 197  9 45  -10.27   445.4  23.55  9.34     6
2017 197  9 46  -11.18   447.0  18.93  7.56     6
2017 197  9 47  -10.98   442.4  22.83  8.94     5
2017 197  9 48  -11.57   448.6  22.91  9.22     6
2017 197  9 49  -11.55 99999.9 999.99 99.99    10
2017 197  9 50  -13.89   438.4  21.94  8.43    11
